"airtableID","title","Unique ID","Article title","Document type","Article Date (formatted)","[publication]","publisher","Source page no","Source link","Gale ID","Source access date","rights_holder","[archive]","Excerpt","works","[events]","subjects","Tags","Notes","Permissions","[news item roles]","Completion Status","person","contributor.name","creator.name","topics-decade","commentaries_relation","Related Event Omeka ID","Contributor Omeka ID","Publication Internal ID","site section"
"","Alf, where are you? (1968-04-28)","apdp.news.000365","Alf, where are you?","Critical Article","1968-04-28","['recd5QaydfA6Ls4RM']","[""The Sunday Times""]","55","https://link.gale.com/apps/doc/FP1802677074/STHA?u=linc74325&sid=gale_api&xid=f0f17084","GALE|FP1802677074","2024-06-26","[""The Sunday Times Historical Archive""]","['rec5hnSzuyYB34qhu']","""Johnny Speight must be pondering the fearful ironies of satirical humour.""","","","",""," - ","","['recyw6e68GtlDPzOr', 'recetL5rsXrJ0oUDN']","Publish","""[Aylen, Leo](apdp.person.itn.000763)|Mentioned Poet;;;[Wiggin, Maurice]()|Author;;;[Wiggin, Maurice]()|Article Author""","[""Aylen, Leo""]","[""Wiggin, Maurice""]","1960","","","","[""apdp.publication.000003""]",""
"","Alien Shores (1972-11-10)","apdp.news.000044","Alien Shores","Book Review","1972-11-10","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","p. 1375","http://link.galegroup.com/apps/doc/EX1200385328/GDCS?u=linc74325&sid=GDCS&xid=ad4eb0d2","GALE|EX1200385328","2019-06-27","[""The Times Literary Supplement Historical Archive""]","['recPtoWyYeZuupAcO']","The critic reviews Sheila Fugard's first book, The Castaways. Though this book is a work of prose, the critic writes that ""Mrs. Fugard has established herself as a leading South African poet"" and that her book is ""a highly original work that is unlike anything else to come from South Africa."" ","""[The Castaways (1972)](apdp.work.000201)""","","",""," - ","","['reccP02QcRtAWFjgr', 'recuRO9BfMWN4LDii']","Publish","""[Fugard, Sheila Meiring](apdp.person.itn.000929)|Poet;;;[Rodda, P.]()|Critic;;;[Rodda, P.]()|Article Author""","[""Fugard, Sheila Meiring""]","[""Rodda, P.""]","1970","","","","[""apdp.publication.000001""]",""
"","All the Trouble in the World- Dr. Mairi J Blackings comments a bold exploration of the turmoil in Africa (1996-11-02)","apdp.news.000007","All the Trouble in the World- Dr. Mairi J Blackings comments a bold exploration of the turmoil in Africa","Book Review","1996-11-02","['recUJx63zIdeRzpEV']","[""Financial Times""]","p. XVI","http://link.galegroup.com/apps/doc/HS2305174558/GDCS?u=linc74325&sid=GDCS&xid=8b631052","GALE|HS2305174558","2019-06-29","[""Financial Times Historical Archive""]","['rec1JYumETGoKwKwp']","This is a piece written by Dr Mairi J. Blackings. Published in Financial Times of Saturday, November 2, 1996, this piece focuses on a book ""The Open Sore of a Continent"" by Wole Soyinka, a Nigerian poet and Africa's first Nobel Laureate. Dr Blackings entitled his article ""All the Trouble in the World"" and it reviews and extols Soyinka's achievement in the work. He describes Soyinka as a ""skilled observer"" owing to his depiction of the political incidents in Nigeria under military dictatorship and how that was undermining the true promise of development held by the country and also how such situation was the problem of other African countries. ","""[The Open Sore of a Continent: A Personal Narrative of the Nigerian Crisis (1997)](apdp.work.000199)""","","",""," - ","© The Financial Times Limited. All rights reserved.","['recK3bmqpXW3F0z87', 'recyfWFkCyXyX1oKH']","Publish","""[Blacklings, Mairi J.]()|Critic;;;[Blacklings, Mairi J.]()|Article Author;;;[Soyinka , Wole 'Akinwande Oluwole Babatunde'](apdp.person.itn.000930)|Poet""","[""Soyinka , Wole 'Akinwande Oluwole Babatunde'""]","[""Blacklings, Mairi J.""]","1990","","","","[""apdp.publication.000002""]",""
"","Among the Magazines: Index (1980-06-06)","apdp.news.000158","Among the Magazines: Index","Periodical Review","1980-06-06","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","p. 646","http://link.galegroup.com/apps/doc/EX1200429466/GDCS?u=linc74325&sid=GDCS&xid=2bbcdc94","GALE|EX1200429466","2019-07-06","[""The Times Literary Supplement Historical Archive""]","['recPtoWyYeZuupAcO']","""Other articles in the June issue, which is devoted to Africa and Argentina, include... 'Sculptor in prison', an interview with Pitika Ntuli, the black South African poet and artist, who describes how he coped with the ordeal of solitary confinement in Swaziland. ","""[Sculptor in Prison (1980)](apdp.work.000198)""","['rec6EUGd5CWwAC6WP', 'recc4xJH9wxTyIUMB']","""[Arrest of Wole Soyinka in August 1967](apdp.event.000044);;;[Arrest of Pitika Ntuli](apdp.event.000096)""","[""sculptor"", ""prison"", ""imprisonment"", ""solitary"", ""jail"", ""arrest"", ""exile"", ""censorship""]"," - ","","['recf6fgHdAVU0nE0z', 'recoiJl5YGOOWYkl9', 'recR7GFSYzQD10s3R', 'rec1bN1vwwx7AAGcY', 'recsen7Ad1kldzmqa', 'recAuDCarLFk6I1x7']","Publish","""[Ntuli, Pitika](apdp.person.itn.000290)|Poet;;;[Ogunde, Hubert]()|Writer;;;[Horn, Andrew]()|Writer;;;[Herbstein, Denis]()|Reporter;;;[Dogbé, Yves-Emmanuel]()|Writer;;;[wa Thiong'o, Ngugi 'James']()|Writer""","[""Ntuli, Pitika""]","","1980","","","","[""apdp.publication.000001""]",""
"","And the butler didn't do it (1987-11-01)","apdp.news.000314","And the butler didn't do it","News Report","1987-11-01","['recd5QaydfA6Ls4RM']","[""The Sunday Times""]","63","https://link.gale.com/apps/doc/FP1802043878/STHA?u=linc74325&sid=gale_api&xid=b6fae79e","GALE|FP1802043878","2024-06-26","[""Gale Primary Sources Database""]","['rec40evpnfEC8TWCx']","""Clearly the splash event of the week and of the literary season is the Booker prizegiving.""","","['recfETgD6M9JSyYDK', 'recmftk3yyCrDVs0Y', 'recBuFLFtsuyV5C1H']","""[Booker McConnell Prize for fiction Award](apdp.event.000016);;;[\""Drum,\"" African Magazine Begins](apdp.event.000017);;;[Sharpeville Massacre](apdp.event.000018)""","[""prize"", ""award""]"," - ","","['rec0crKSH4ZZN7ZzU']","Publish","""[Bakewell, Joan]()|Author;;;[Bakewell, Joan]()|Article Author""","","[""Bakewell, Joan""]","1980","","","","[""apdp.publication.000003""]",""
"","Anowa (1991-04-09)","apdp.news.000268","Anowa","Play Review","1991-04-09","['recUJx63zIdeRzpEV']","[""Financial Times""]","23","https://link.gale.com/apps/doc/HS2304567606/FTHA?u=linc74325&sid=gale_api&xid=d80aec45","GALE|HS2304567606","2024-06-26","[""Financial Times Historical Archive""]","['rec1JYumETGoKwKwp']","Malcolm Rutherford reviews Ama Ata Aidoo's play ""Anowa."" Excerpt: ""Some of the touches, like the introductory and closing music, are distinctly West African. But do not go to see Anowa looking for something exotic. What will strike you is not how different it is from developed western culture, but how similar. It is a very well-constructed, thoughtful piece. Anowa is played with superb self-control by Joy Elias-Rilwan, as is Kofi by David Harewood. The play is directed by Dele Charley and was written by Ama Ata Aidoo as long ago as 1970.""","","['rec9Qe0Y3aGZiHdWR']","""[Performance of \""Anowa\"" at the Gate Theatre](apdp.event.000095)""",""," - ","© The Financial Times Limited. All rights reserved.","['recVtnHwUAbENb7Ri', 'rec4UbxOA2N2CX339', 'reckX6wc46v9ahJ0I', 'recJLhNXzFpeZlEPN', 'recZV4anGSjeBOzMc']","Publish","""[Aidoo, Ama Ata 'Christina'](apdp.person.itn.000708)|Poet;;;[Rutherford, Malcolm]()|Critic;;;[Rutherford, Malcolm]()|Article Author;;;[Elias-Rilwan, Joy]()|Actor;;;[Harewood, David]()|Actor;;;[Charley, Dele]()|Writer""","[""Aidoo, Ama Ata 'Christina'""]","[""Rutherford, Malcolm""]","1990","","","","[""apdp.publication.000002""]",""
"","Apartheid and Sport: The Logic of Denis Howell's Approach (1969-10-21)","apdp.news.000197","Apartheid and Sport: The Logic of Denis Howell's Approach","News Report","1969-10-21","['recUJx63zIdeRzpEV']","[""Financial Times""]","22","https://link.gale.com/apps/doc/HS2302907917/FTHA?u=linc74325&sid=gale_api&xid=740b949d","GALE|HS2302907917","2024-06-26","[""Financial Times Historical Archive""]","['rec1JYumETGoKwKwp']","""If the Minister for Sport, Mr. Denis Howell, has his way we will be deprived next year of the opportunity of seeing the South African cricket team in action. Choosing his words with care, Mr. Howell said in a television interview at the week-end: 'I personally don't think the South African team should come. I Have no time for sport based on racial considerations. Their sport certainly is, and the selection of their team certainly is."" ...By this I mean far more than the cancellation of the New Zealand rugby tour in 1964, or the fiasco over the MCC tour last year. I could take the story back as far as 1956, when the International Table Tennis Federation excluded from membership the all-white official South African Table-Tennis Association in favour of an unofficial group whose rules allowed ping-pong across the colour line. But it is best to begin with 1962, when the ""South African non-racial Open Committee for Olympic Sports""--Sanroc--was formed. This group worked originally inside the Republic but it has since exiled itself to London since its president, Denis Brutus, left his home country in 1966 after a 22-month term served mostly on Robben Island..."" ","","['rec5BR1dbaQ9phwSM', 'receycrl35HWuSDwC', 'recv7Hcu2htfwjy4x', 'recJiUqzYb7rwfRtU', 'rec77MzkjxYAvMwuc', 'recitVL20hvR0jdeo', 'reccgwdkL9fiweGYc']","""[Dennis Brutus protests the Olympics (SANROC), 1977, London](apdp.event.000091);;;[Dennis Brutus protests the Olympics (SANROC), 1969, South Africa](apdp.event.000089);;;[Dennis Brutus protests the Olympics (SANROC), 1976, Montreal](apdp.event.000093);;;[Dennis Brutus protests the Olympics (SANROC), 1971, London](apdp.event.000094);;;[Dennis Brutus protests the Olympics (SANROC), 1969, London](apdp.event.000092);;;[Dennis Brutus protests the Olympics (SANROC), May 1970, London](apdp.event.000090);;;[Dennis Brutus protests the Olympics (SANROC), February 1970, London](apdp.event.000088)""","[""apartheid"", ""protest"", ""demonstration"", ""racism""]"," - ","© The Financial Times Limited. All rights reserved.","['rec8KBKRxxqjuxPp1', 'recvGzM51oqgtSfOL', 'recdc2xaQ8uWGrUNy', 'recO3K6VQN1vBFGGF', 'rectmf3STQvVM066g', 'reclxVKRYPPqlKehX']","Publish","""[Brutus, Dennis Vincent](apdp.person.itn.000779)|Poet;;;[Rogaly, Joe]()|Reporter;;;[Howell, Denis]()|Politician;;;[D'Oliveira, Basil Lewis]()|Athlete;;;[Bland, Kenneth Colin]()|Athlete;;;[de Broglio, Chris]()|Athlete""","[""Brutus, Dennis Vincent""]","","1960","","","","[""apdp.publication.000002""]",""
"","Apartheid's arch-enemy wins right of asylum (1983-09-08)","apdp.news.000060","Apartheid's arch-enemy wins right of asylum","News Report","1983-09-08","['rec3qJ9cAS12R9eSf']","[""The Times""]","p. 5","http://link.galegroup.com/apps/doc/CS85167400/GDCS?u=linc74325&sid=GDCS&xid=1690cf50","GALE|CS85167400","2019-06-29","[""The Times Digital Archive""]","['recIReHwRKnt2RoPo']","New York writer Trevor Fishlock reports: ""Dennis Brutus, a leading opponent of apartheid who headed the campaign to have South Africa expelled from the Olympic Games, has won his fight against deportation from the United States. A judge in Chicago granted him political asylum...""","","","","[""apartheid"", ""asylum"", ""exile""]"," - ","© Times Newspapers Limited.","['recrgXzB1Cl9mee29', 'rec9HDpDaXOprOQ9Q']","Publish","""[Brutus, Dennis Vincent](apdp.person.itn.000779)|Poet;;;[Fishlock, Trevor]()|Reporter""","[""Brutus, Dennis Vincent""]","","1980","""[Dennis Brutus; Race, Sports, and Poetry](apdp.commentary.000010)""","","","[""apdp.publication.000005""]",""
"","Arts Council Awards for Two Playwrights (1967-06-30)","apdp.news.000114","Arts Council Awards for Two Playwrights","News Report","1967-06-30","['recUJx63zIdeRzpEV']","[""Financial Times""]","p. 26","http://link.galegroup.com/apps/doc/HS2302880646/GDCS?u=linc74325&sid=GDCS&xid=f0f260bf","GALE|HS2302880646","2019-06-29","[""Financial Times Historical Archive""]","['rec1JYumETGoKwKwp']","Lord Goodman, chairman of the Arts Council, is to present awards of 500 each to two playwrights to-day. Wole Soyinka and Tom Stoppard are the first writers to receive the John Whiting Award, which is given to British or Commonwealth playwrights for a play or plays, either read in script form or seen in production during the year, which show a new and distinctive development in dramatic writing... The 1966-67 award will be made jointly to: Wole Soyinka, for plays published in a volume of ""Five Plays"" including the following produced in this country for the first time during the year. The lion and the jewel (Royal Court Theatre), and Trials of brother Jero (Hamstead Theatre Club); and Tom Stoppard, for his play Rosencrantz and Guildenstein are dead (National Theatre).","","['recPeFrhzMDApGL18']","""[John Whiting Award to Wole Soyinka](apdp.event.000087)""","[""award"", ""prize""]"," - ","© The Financial Times Limited. All rights reserved.","['recCiLrvlx0fZhtKk', 'recqz6Md8OCz7sUeB']","Publish","""[Stoppard, Tom]()|Writer;;;[Soyinka , Wole 'Akinwande Oluwole Babatunde'](apdp.person.itn.000930)|Poet""","[""Soyinka , Wole 'Akinwande Oluwole Babatunde'""]","","1960","","","","[""apdp.publication.000002""]",""
"","At the crossroads of cultures (1975-10-17)","apdp.news.000247","At the crossroads of cultures","Book Review","1975-10-17","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","1227","https://link.gale.com/apps/doc/EX1200409222/TLSH?u=linc74325&sid=gale_api&xid=58904010","GALE|EX1200409222","2024-07-18","[""The Times Literary Supplement Historical Archive""]","['recPtoWyYeZuupAcO']","[Excerpt]: Nadine Gorimer reviews Chinua Achebe's collection of essays Morning Yet on Creation Day. ""Named by Christianized parents after Queen Victoria's beloved; master of the colonial master's tongue, splendidly appropriating it to interpret his country's and people's past; bold user of freedom won by Africa against white domination; Albert Chinualumogu became Chinua Achebe is himself the definitive African experience... Alternatively, there are writers who regard the category ""African writer"" (with its concomitant, African critic?) as a patronizing relegation to literary provincialism. Achebe quotes Nigeria's finest poet, Christopher Okigbo: ""There is no African literature. There is good writing and bad writing--that's all."" ...""","","","","[""colonialism""]"," - ","","['reckwNfd9t86m2dzM', 'reclm98d182wI0UMz', 'recK6SS5brKMswfra', 'reccQo379d1NmgCFA', 'recOZFpxA7IRheMCt', 'recFqHcvohvpdBtWW', 'recHwhBAT5n8JVbSF', 'recW6c0Vlsq66BA28', 'recOK3E3RZ5AD82H2', 'reczUFp6RqgRrEdud', 'recT2GVDJwl56aXSq']","Publish","""[Achebe, Chinua 'Albert Chinualumogu'](apdp.person.itn.000265)|Poet;;;[Okigbo, Christopher](apdp.person.itn.001150)|Poet;;;[Gordimer, Nadine]()|Critic;;;[Gordimer, Nadine]()|Article Author;;;[Ouologuem, Yambo]()|Writer;;;[Forster, E. M.]()|Writer;;;[Nkrumah, Kwame]()|Politician;;;[Mann, Thomas]()|Writer;;;[Steiner, George]()|Editor;;;[Grass, Günter Wilhelm]()|Writer;;;[Levin, Harry Tuchman]()|Academic;;;[Soyinka , Wole 'Akinwande Oluwole Babatunde'](apdp.person.itn.000930)|Poet""","[""Achebe, Chinua 'Albert Chinualumogu'"", ""Okigbo, Christopher"", ""Soyinka , Wole 'Akinwande Oluwole Babatunde'""]","[""Gordimer, Nadine""]","1970","","","","[""apdp.publication.000001""]",""
"","Attempting the pen (1989-09-22)","apdp.news.000270","Attempting the pen","Book Review","1989-09-22","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","1024","https://link.gale.com/apps/doc/EX1200458581/TLSH?u=linc74325&sid=gale_api&xid=d2c0cd6e","GALE|EX1200458581","2024-06-26","[""The Times Literary Supplement Historical Archive""]","['recPtoWyYeZuupAcO']","Angela Leighton reviews three anthologies: ""Anthology of British Women Writers,"" ""Longman Anthology of World Literature by Women,"" and ""Dictionary of British Women Writers."" Excerpt: ""Anthologies serve many purposes. They may blaze a trail of new writing, or simply confirm popular tastes of the day. They may change the literary consciousness of an age, or merely look good on the coffee table... A short story by the Ghanaian Ama Ata Aidoo is followed by two poems by the Cuban Cuza Male, and three very funny poems on women and colonialism by the Jamaican Louise Bennett are followed by Doris Lessing's sophisticated satire of male sexism in a short story called 'A Woman on a Roof.' ...""","""[Anthology of British Women Writers (1989)](apdp.work.000191);;;[Longman Anthology of World Literature by Women 1875-1975 (1989)](apdp.work.000193);;;[Dictionary of British Women Writers (1989)](apdp.work.000192)""","","","[""feminism"", ""women"", ""colonialism""]"," - ","","['rec2x25jNHrTHqr5l', 'recfcW8DkBxlVkACi', 'receVnI53qvuhT7Ti', 'reckmM6l7mQ9ujHTb', 'recnCd1RRokv9rT3J', 'rec7W31zqU50tOijz', 'recRxdogYVEiKX41o', 'reckqfvVMBrhQPJ5H', 'recffs3cNZtgzZSAG', 'recfdkiBRmh1vDPBK', 'recnGvYSalvmzJiiY', 'rec8yUfUClWjA7dPF', 'recrkD027XBEdp6wS', 'recAFbvZKngu7hgds', 'recETCy9J3QxqVsaJ', 'recas9V4K8hSnTMjG', 'reco1VqWsbeUwjOVH', 'rec6bnk52t5byTQGF', 'recqwVFn2o5LOSmkh', 'recG1o5FmqpjJDZ8E', 'recfuyzYxtm7wfD6J', 'reciitFEUpdUGN9Ax', 'recJzdxSlbWVJBRYw', 'reck8dEvv7y0Ql6mJ', 'recAsWIM2Xw0IJv25', 'rec3ZDBY4jWbkoRoi', 'recXzgjz4GrbV0CPn', 'recgTArXpw2C5XvQ4', 'recK5ukNxUT4P3X0e', 'recGWsfONJ065A017', 'recdOVmR8f4jD3W0f', 'rec3YT3Mov1Vv1Mhg', 'recTQip0qCPIjeNOQ', 'recAx9zXIGt7AkEgQ', 'recih0hkJKAd2NHjC']","Publish","""[Leighton, Angela]()|Critic;;;[Leighton, Angela]()|Article Author;;;[Spender, Dale]()|Editor;;;[Arkin, Marian]()|Editor;;;[Shollar, Barbara]()|Editor;;;[Todd, Janet]()|Editor;;;[Austen, Jane]()|Writer;;;[Brontë, Charlotte]()|Writer;;;[Evans, Mary Ann 'George Eliot']()|Writer;;;[Shelley, Mary Wollstonecraft]()|Writer;;;[Behn, Aphra]()|Writer;;;[Wordsworth, Dorothy Mae Ann]()|Writer;;;[Martineau, Harriet]()|Writer;;;[Trollope, Frances Milton 'Franny']()|Writer;;;[Ward, Humphrey]()|Writer;;;[Browning, Elizabeth Barrett]()|Mentioned Poet;;;[Rossetti, Christina]()|Mentioned Poet;;;[Smith, Stevie]()|Mentioned Poet;;;[Spark, Muriel]()|Writer;;;[Lessing, Doris]()|Writer;;;[Weldon, Fay]()|Writer;;;[Churchill, Caryl]()|Writer;;;[Drabble, Margaret]()|Writer;;;[Carter, Angela]()|Writer;;;[Finch, Anne]()|Mentioned Poet;;;[Woolf, Virginia]()|Writer;;;[Christensen, Inger]()|Writer;;;[von Ebner-Eschenbach, Marie]()|Writer;;;[Dickinson, Emily]()|Mentioned Poet;;;[Levertov, Denise]()|Mentioned Poet;;;[al-Malai'ka, Nazik]()|Mentioned Poet;;;[Aidoo, Ama Ata 'Christina'](apdp.person.itn.000708)|Poet;;;[Malé, Belkis Cuza]()|Mentioned Poet;;;[Bennett-Coverley, Louise 'Miss Lou']()|Mentioned Poet;;;[Munro, Alice ' -Alice Ann Laidlaw ']()|Writer;;;[el-Saadawi, Nawal]()|Writer""","[""Aidoo, Ama Ata 'Christina'""]","[""Leighton, Angela""]","1980","","","","[""apdp.publication.000001""]",""
"","Avant ou a Rebours?  (1964-09-03)","apdp.news.000217","Avant ou a Rebours? ","Critical Article","1964-09-03","['rechlrrQ3ggxkp9tc']","[""The Times Literary Supplement""]","809","https://link.gale.com/apps/doc/EX1200532174/TLSH?u=linc74325&sid=gale_api&xid=aec53979","GALE|EX1200532174","2024-06-26","[""The Times Literary Supplement Historical Archive""]","['recPtoWyYeZuupAcO']","[Excerpt]: ""Is the avant-garde a subject of indifference to artists outside the western world? Is it generally regarded elsewhere as a curious manifestation of western neuroticism or subjectivisim or decadence? The first special number of The Times Literary Supplement on this theme clearly anticipated some such answer and there are many reasons why one might be tempted to give it... There are two spurs which are likely to gaod the non-European writer more and more in the direction of experiment in the coming years. First, the sense of alienation which is apt to pursue him everywhere once he becomes fully aware, in the search for an identity, of what he is not... Secondly, those who are attempting to record in English or in French the lives of people who do not spak them are immediately confronted with the absolute necessity to experiment with langauge. They may attempt to transfer the imagery, the speech-rhythms, or even, as Gabriel Okara of Nigeria has done in one interesting chapter, the actual syntax of vernacular speech. Whatever they do, they cannot evade the problem, for language taken straight from the European novel or stage will ring falser than any experiment...""","","","","[""language""]"," - ","","['rec3tU2DyxuE0Qwem', 'rec9MgPIUTdYcChNH', 'recBC6Alxwf34wOtV', 'recpuXpVhnbuPxEFG', 'rec0GGeYoARdj4Thn', 'recBcQclyaCexX78X', 'recqZsuGcrsHgYcKR', 'reccGSXW4us1Ta4I5', 'rec6rv2l1i9sZgfQ1', 'recb6ncGgjQfTZBdn', 'rec0riY56oBV8vTSa', 'recahZOGh1iTqhuiZ']","Publish","""[Okara, Gabriel](apdp.person.itn.000399)|Poet;;;[Breton, André]()|Mentioned Poet;;;[Césaire, Aimé]()|Mentioned Poet;;;[Moore, Gerald]()|Critic;;;[Moore, Gerald]()|Article Author;;;[Baudelaire, Charles]()|Writer;;;[Bergman, Ernst Ingmar]()|Writer;;;[Ray, Satyajit]()|Writer;;;[Nkosi, Lewis]()|Writer;;;[Fugard, Athol]()|Writer;;;[Williams, Denis]()|Writer;;;[Lamming, George]()|Poet;;;[Modisane, William 'Bloke']()|Writer""","[""Okara, Gabriel""]","[""Moore, Gerald""]","1960","","","","[""apdp.publication.000001""]",""
